CountyName,LocationID,TotalPopulation,Checkups,Depression,Disability,Food_Insecurity,Food_Stamps,Housing_Insecure,Insurance_Gap,Loneliness,Transport_Barriers,Utility_Threat
Montgomery,51121020900,5156,77.7,24.2,26.5,8.9,7.3,7.9,6.6,32.5,5.8,5.3
Montgomery,51121021000,5138,78.8,23.7,26.9,8.5,7.0,7.4,6.3,31.6,5.5,5.0
Montgomery,51121021101,3827,78.5,23.2,24.5,7.6,6.1,7.0,5.7,30.9,5.1,4.8
Montgomery,51121021102,4720,76.5,23.9,25.7,9.7,7.8,8.6,7.2,33.2,6.2,5.7
Montgomery,51121021201,3516,78.8,24.2,28.6,9.8,8.6,8.1,6.7,31.4,6.1,5.7
Montgomery,51121021202,3122,76.4,25.4,30.6,13.4,11.7,10.8,9.3,34.4,7.9,7.2
Montgomery,51121021300,3645,80.6,22.3,24.8,6.1,4.6,5.7,5.0,29.3,4.2,3.8
Montgomery,51121021400,4711,77.5,26.0,35.1,15.6,14.8,11.9,10.1,34.1,8.8,8.3
Montgomery,51121021501,4403,78.2,24.7,30.1,10.3,8.7,8.7,7.6,32.8,6.3,5.8
Montgomery,51121021502,3776,79.4,24.0,29.5,9.2,7.9,7.8,6.6,31.4,5.7,5.4
Nelson,51125950101,3240,80.6,24.8,38.5,16.5,15.8,12.0,9.4,32.5,9.0,8.6
Nelson,51125950102,2240,81.2,23.7,35.7,13.0,11.3,10.3,8.1,31.9,7.4,7.0
Nelson,51125950201,2831,81.7,23.5,36.1,12.5,11.0,9.4,8.5,30.9,6.9,6.4
Nelson,51125950202,2268,85.8,19.7,29.4,5.4,4.1,4.3,4.7,26.0,3.5,2.9
Nelson,51125950300,4196,81.1,22.8,37.0,13.8,11.9,10.5,9.8,32.2,7.4,6.9
New Kent,51127700100,7035,79.7,23.0,27.2,8.8,6.7,7.9,6.3,32.5,5.5,5.1
New Kent,51127700200,5638,79.7,23.3,29.4,11.1,9.3,9.4,7.2,32.9,6.5,6.3
New Kent,51127700301,5813,81.1,22.8,29.2,9.7,8.0,8.3,6.3,31.6,5.9,5.7
New Kent,51127700302,4459,78.2,22.5,28.0,11.0,8.4,10.1,7.6,34.5,6.6,6.4
Newport News,51700030100,3770,76.4,23.1,40.3,36.3,35.9,27.4,15.1,42.8,19.7,20.6
Newport News,51700030300,5874,83.4,20.4,42.9,34.4,35.3,25.9,12.9,40.2,17.0,19.3
Newport News,51700030400,3453,82.9,21.9,45.2,42.2,45.8,31.9,14.4,41.4,21.2,25.3
Newport News,51700030500,1931,82.7,21.0,43.5,38.0,40.3,28.8,13.7,40.2,19.3,22.6
Newport News,51700030600,2335,82.8,22.9,49.6,48.7,54.2,35.6,17.3,41.8,25.4,29.6
Newport News,51700030800,2023,81.5,21.6,41.9,36.3,36.4,28.1,13.6,43.1,18.3,20.2
Newport News,51700030900,2616,80.1,22.9,39.9,31.3,31.0,24.6,13.2,40.7,16.2,17.9
Newport News,51700031100,3783,76.4,22.6,32.9,18.4,15.4,15.0,10.7,38.7,11.0,10.2
Newport News,51700031200,2287,79.9,21.3,34.9,21.7,19.1,17.7,13.0,36.7,11.2,11.8
Newport News,51700031300,4311,82.2,21.9,39.7,26.9,26.6,20.7,11.2,37.9,13.4,15.1
Newport News,51700031400,5925,80.3,21.6,32.5,16.5,13.8,14.2,9.2,36.7,9.0,9.3
Newport News,51700031500,5984,79.4,23.5,27.3,10.5,8.4,9.8,6.7,33.3,6.5,6.6
Newport News,51700031602,4362,79.3,23.7,31.7,14.2,12.1,12.0,8.7,34.5,8.1,8.1
Newport News,51700031603,4099,78.3,22.5,27.3,13.8,10.7,13.1,8.0,36.8,8.0,8.4
Newport News,51700031604,3055,79.4,21.6,30.8,17.5,14.6,15.3,9.3,37.4,9.6,10.1
Newport News,51700031701,4131,78.2,22.2,34.0,19.2,14.9,14.9,9.1,42.0,12.5,9.9
Newport News,51700031702,5361,77.1,22.4,28.9,14.2,10.0,12.2,8.2,40.6,9.5,7.6
Newport News,51700031800,3902,82.0,21.1,25.2,5.7,4.0,5.1,4.9,29.5,3.9,3.4
Newport News,51700031901,3793,80.6,22.8,29.8,10.6,8.5,8.9,7.2,32.3,6.2,5.9
Newport News,51700031902,4270,81.2,22.6,31.9,13.9,12.1,11.6,7.9,34.0,8.0,8.1
Newport News,51700032001,3054,82.5,20.9,27.4,7.5,5.5,6.8,5.6,30.7,4.7,4.5
Newport News,51700032002,5960,80.0,21.9,27.4,10.6,8.1,9.5,6.9,33.2,6.3,6.2
Newport News,51700032005,2635,79.9,22.6,29.5,10.4,7.8,9.3,7.4,33.7,6.2,5.9
Newport News,51700032006,4226,78.9,24.0,37.7,30.4,30.4,24.1,12.9,40.1,16.5,18.1
Newport News,51700032007,3419,80.1,21.2,29.7,13.0,10.1,11.5,8.6,35.1,7.4,7.3
Newport News,51700032113,3221,80.2,21.1,34.9,16.2,13.2,13.3,10.4,36.7,9.1,8.6
Newport News,51700032114,1668,79.0,22.2,27.6,12.1,9.4,10.7,7.6,34.9,7.3,7.1
Newport News,51700032117,4325,83.3,21.6,39.8,16.9,15.7,12.5,9.8,34.1,9.2,9.0
Newport News,51700032123,5477,78.3,23.1,32.3,22.1,19.6,18.7,11.0,38.9,11.9,12.7
Newport News,51700032124,3684,78.9,21.5,30.0,19.2,15.9,16.7,10.0,38.7,10.3,10.8
Newport News,51700032126,4095,74.3,25.2,38.9,33.8,32.8,25.1,19.9,39.2,17.7,18.1
Newport News,51700032128,4814,76.6,22.8,32.8,22.5,19.7,18.2,13.5,38.8,12.0,12.0
Newport News,51700032129,3337,77.4,22.6,27.5,15.5,12.4,14.2,9.1,38.4,9.0,9.0
Newport News,51700032130,5499,80.9,21.3,26.4,10.2,7.8,9.3,6.4,32.7,6.1,6.2
Newport News,51700032131,4667,79.9,21.0,27.2,13.3,10.1,12.2,8.0,35.8,7.5,7.6
Newport News,51700032132,5492,78.4,22.6,33.2,18.8,15.9,15.5,11.2,37.6,10.2,10.1
Newport News,51700032133,1927,75.9,26.6,36.3,27.6,28.4,20.9,11.7,39.0,15.9,16.6
Newport News,51700032134,2638,78.8,22.5,28.6,14.5,12.3,12.9,8.0,36.1,8.7,8.8
Newport News,51700032211,6041,81.3,21.6,32.8,14.9,12.9,11.8,8.7,33.3,8.1,8.2
Newport News,51700032212,4223,79.2,21.0,36.7,27.9,25.2,22.4,15.0,39.8,14.2,15.1
Newport News,51700032223,3896,78.9,22.1,31.8,22.6,19.7,19.9,10.9,39.8,12.1,13.2
Newport News,51700032225,4376,80.0,23.4,40.0,32.8,33.4,25.4,14.4,39.2,16.8,19.1
Newport News,51700032226,4461,78.1,22.8,35.6,27.8,25.6,22.4,15.1,38.9,14.2,15.3
Newport News,51700032227,4584,79.1,22.9,33.4,21.1,19.1,17.3,10.8,38.0,11.5,11.9
Newport News,51700032228,2808,80.3,22.1,34.1,22.2,20.5,18.7,10.2,37.8,11.9,13.3
Newport News,51700032300,5160,67.7,24.3,29.1,18.7,13.8,15.3,13.2,42.7,11.8,9.5
Newport News,51700032400,3295,77.6,22.1,26.1,12.8,9.5,12.3,8.3,36.9,7.6,7.6
Norfolk,51710000100,2357,78.3,22.2,29.6,13.2,10.5,11.9,9.4,36.6,7.9,7.6
Norfolk,51710000201,2824,77.8,23.7,35.6,21.1,19.5,16.8,12.6,37.8,11.8,11.8
Norfolk,51710000202,3807,77.8,23.9,33.4,17.0,14.7,14.5,10.9,37.7,9.8,9.7
Norfolk,51710000300,3112,80.3,21.8,30.8,13.2,11.4,11.4,8.6,34.2,8.0,8.0
Norfolk,51710000400,3333,78.5,23.1,30.3,13.9,11.8,12.2,9.2,35.6,8.5,8.2
Norfolk,51710000500,3190,77.5,22.2,27.0,11.8,8.9,10.9,8.4,36.9,7.3,6.9
Norfolk,51710000600,4506,78.2,23.8,34.8,22.4,20.9,18.9,12.4,38.8,12.7,13.3
Norfolk,51710000700,2940,78.8,22.9,29.2,12.7,10.8,11.1,8.3,35.3,7.8,7.6
Norfolk,51710000800,2146,77.3,23.4,32.0,17.5,15.1,14.5,10.9,38.1,10.5,9.9
Norfolk,51710000901,6124,68.9,24.8,31.3,20.7,15.6,16.5,13.9,46.1,13.8,10.2
Norfolk,51710000902,14006,67.5,23.1,33.8,22.8,16.5,16.5,15.4,46.5,15.5,10.5
Norfolk,51710001100,2356,75.5,23.3,36.8,27.5,25.2,20.8,13.9,42.6,15.9,14.8
Norfolk,51710001200,3772,79.3,22.4,30.6,13.2,11.1,11.0,8.5,35.8,8.1,7.5
Norfolk,51710001300,2337,77.7,22.7,35.3,24.0,21.4,19.9,12.5,42.4,13.7,13.4
Norfolk,51710001400,2546,82.5,22.1,40.6,20.9,21.2,14.8,11.0,35.3,11.5,11.4
Norfolk,51710001500,2039,77.5,22.9,27.9,11.8,9.2,10.5,8.0,36.9,7.8,6.9
Norfolk,51710001600,1746,81.9,19.7,37.1,25.7,24.3,20.7,12.2,40.3,13.9,14.6
Norfolk,51710001700,2283,81.0,20.8,33.6,13.5,11.2,11.3,8.8,36.3,8.4,7.7
Norfolk,51710002000,1588,78.0,23.2,31.6,13.5,11.1,11.3,9.1,37.1,8.4,7.5
Norfolk,51710002100,1495,84.1,19.2,28.0,7.5,5.7,6.2,5.7,30.4,4.7,4.2
Norfolk,51710002200,1906,81.5,21.3,25.4,7.0,5.4,6.4,5.4,30.9,4.7,4.4
Norfolk,51710002300,2249,79.0,21.8,22.1,6.0,4.3,5.8,4.9,31.7,4.5,4.0
Norfolk,51710002400,3515,79.1,22.2,21.8,5.3,3.8,5.3,4.5,31.3,4.1,3.7
Norfolk,51710002500,4561,74.6,26.3,39.3,29.9,27.0,20.3,11.4,48.1,20.0,14.9
Norfolk,51710002600,4241,74.8,26.7,37.8,30.5,27.9,21.0,10.9,48.2,20.8,15.6
Norfolk,51710002700,2744,79.2,22.4,37.2,27.5,27.1,22.6,11.7,41.4,15.6,16.9
Norfolk,51710002800,4359,79.2,21.1,23.4,7.5,5.6,7.4,5.7,33.5,5.4,4.9
Norfolk,51710002900,3581,80.8,21.1,36.9,27.1,26.9,21.8,11.4,40.6,14.8,16.1
Norfolk,51710003000,1880,79.8,21.5,27.0,10.2,8.1,9.5,7.0,34.3,6.7,6.4
Norfolk,51710003100,2923,81.0,22.5,43.3,32.2,33.5,24.0,14.2,40.2,17.0,18.3
Norfolk,51710003200,2632,80.3,20.6,34.1,21.4,19.1,18.5,10.9,39.8,12.0,12.7
Norfolk,51710003300,2593,81.5,20.2,38.0,27.4,26.1,21.8,12.3,41.3,14.4,15.2
Norfolk,51710003400,2101,82.4,19.7,38.1,28.8,28.5,23.8,11.6,40.9,15.3,17.5
Norfolk,51710003501,3256,82.9,21.9,48.8,46.5,52.3,34.2,16.3,42.2,24.8,28.8
Norfolk,51710003600,2172,76.3,21.7,21.8,7.3,5.2,7.1,5.8,34.8,5.6,4.8
Norfolk,51710003700,2148,75.9,24.2,24.5,9.0,7.4,8.7,6.6,34.0,6.5,6.2
Norfolk,51710003800,2766,78.2,22.2,22.2,6.2,4.5,6.1,5.3,32.4,4.6,4.0
Norfolk,51710004001,1223,79.1,21.3,20.4,4.7,3.1,4.8,4.5,31.5,3.8,3.2
Norfolk,51710004002,3294,78.4,22.7,26.4,7.6,5.9,6.9,6.2,33.4,5.6,4.8
Norfolk,51710004100,1848,81.8,26.0,51.5,56.6,64.7,42.9,18.5,46.2,31.4,36.5
Norfolk,51710004200,1171,85.2,23.0,59.0,57.4,66.6,39.2,20.3,43.2,31.2,34.8
Norfolk,51710004300,3074,83.9,21.8,49.0,46.5,52.9,33.6,15.6,41.8,24.7,28.6
Norfolk,51710004400,1542,83.1,20.1,41.5,36.0,38.2,27.5,13.5,41.4,18.7,21.4
Norfolk,51710004500,1377,84.7,18.0,39.2,27.0,25.9,21.1,10.5,40.1,14.1,15.2
Norfolk,51710004600,1991,81.9,22.6,45.8,43.3,47.8,32.4,15.9,43.2,23.0,26.2
Norfolk,51710004700,2984,78.0,22.6,30.1,21.9,14.7,18.1,7.7,53.4,15.8,10.7
Norfolk,51710004800,1430,80.9,26.3,55.2,62.4,70.6,46.7,21.8,47.6,35.9,40.5
Norfolk,51710004900,5469,75.8,21.4,24.2,10.0,7.4,9.4,7.6,36.2,6.8,6.1
Norfolk,51710005000,3164,84.1,20.5,46.3,40.8,44.9,30.6,14.3,41.5,21.2,24.7
Norfolk,51710005100,3897,82.1,22.1,44.7,41.9,45.4,32.0,14.9,43.8,22.2,25.2
Norfolk,51710005500,2854,78.2,22.3,33.7,19.3,16.6,16.3,11.3,39.1,10.8,10.8
Norfolk,51710005601,3904,78.8,22.7,29.4,11.1,8.8,9.9,8.4,35.1,6.9,6.4
Norfolk,51710005602,3358,78.4,22.8,34.7,18.6,16.3,15.2,11.9,37.5,10.4,10.2
Norfolk,51710005701,4212,80.4,22.3,42.9,36.4,39.0,27.4,15.1,40.3,19.3,21.7
Norfolk,51710005702,2624,81.8,19.0,34.4,19.6,17.5,16.5,10.3,38.5,11.0,11.5
Norfolk,51710005800,4296,82.0,19.8,36.1,25.2,24.1,20.4,11.7,39.9,13.7,14.7
Norfolk,51710005901,4963,79.0,21.9,37.0,28.6,27.1,23.2,13.5,42.4,15.9,16.5
Norfolk,51710005902,4068,79.1,21.4,34.6,21.3,18.8,17.3,11.5,39.2,11.6,11.8
Norfolk,51710005903,1590,80.8,21.3,36.1,22.4,21.1,17.7,10.7,38.1,12.4,13.0
Norfolk,51710006000,3485,78.3,21.8,31.4,16.1,13.2,13.8,10.1,38.3,9.1,8.9
Norfolk,51710006100,7386,79.7,21.3,35.6,22.5,20.3,18.5,11.8,39.8,12.2,12.6
Norfolk,51710006200,3241,79.8,21.3,32.7,16.7,13.9,14.6,10.0,38.1,9.5,9.6
Norfolk,51710006400,3192,83.0,20.0,38.1,24.0,23.7,19.0,10.6,38.0,13.0,14.1
Norfolk,51710006501,2930,77.1,24.1,34.5,20.6,19.1,16.9,11.9,38.2,11.8,11.9
Norfolk,51710006502,3458,80.6,21.3,24.9,8.3,6.4,7.8,6.0,32.2,5.5,5.3
Norfolk,51710006601,1513,77.0,23.0,27.1,11.6,9.7,10.9,8.2,35.5,7.4,7.3
Norfolk,51710006602,2428,79.3,22.7,33.6,13.1,10.7,10.9,9.9,35.4,7.7,7.1
Norfolk,51710006603,2356,79.8,22.2,32.4,12.6,10.0,10.6,9.2,35.4,7.4,6.9
Norfolk,51710006604,2474,78.0,22.4,32.6,17.5,15.2,14.5,11.7,36.7,10.1,9.9
Norfolk,51710006605,2649,79.6,21.0,29.6,11.7,9.0,10.1,8.2,35.9,7.2,6.5
Norfolk,51710006606,4195,79.5,21.4,33.0,16.9,14.1,14.2,10.7,38.0,9.8,9.4
Norfolk,51710006607,2865,80.7,19.9,30.8,13.4,10.3,11.6,9.0,36.5,7.7,7.3
Norfolk,51710006800,1682,79.8,21.5,33.0,15.3,13.0,12.7,9.5,36.4,8.8,8.6
Norfolk,51710006901,3571,81.1,19.7,35.7,21.4,19.3,17.0,11.1,38.7,11.6,11.9
Norfolk,51710006902,2398,80.8,21.6,33.7,14.3,12.0,11.9,9.0,35.9,8.5,8.0
Norfolk,51710007001,2265,78.8,23.4,40.2,36.6,37.5,29.2,15.2,44.7,19.8,21.5
Norfolk,51710007002,3443,83.6,18.2,34.5,17.0,14.6,14.2,9.2,37.1,9.4,9.6
Northampton,51131930100,4407,82.8,20.8,38.7,18.1,16.5,13.3,10.6,33.1,9.4,9.0
Northampton,51131930200,3511,82.7,21.6,39.0,19.5,18.8,14.4,10.9,32.0,10.2,10.4
Northampton,51131930301,2528,83.3,21.8,38.1,15.3,14.4,11.2,8.7,30.8,8.2,8.0
Northampton,51131930302,1836,83.1,20.1,33.2,12.8,10.6,10.5,7.6,32.0,7.0,6.9
Northumberland,51133020100,3409,83.7,21.0,36.3,11.9,9.9,9.3,7.7,31.7,6.6,6.2
Northumberland,51133020200,3078,84.6,20.9,38.3,14.3,12.5,11.1,8.3,32.7,7.6,7.4
Northumberland,51133020301,2344,85.0,20.5,37.2,10.0,7.9,7.5,7.4,31.0,5.6,4.8
Northumberland,51133020302,3008,86.4,19.4,35.0,8.7,7.1,6.8,5.9,28.9,5.1,4.7
Norton,51720960100,3687,78.6,27.4,39.5,18.5,19.0,13.4,10.0,34.2,10.2,9.9
Nottoway,51135000101,2201,82.3,22.3,39.7,17.9,16.8,13.4,10.4,33.8,9.5,9.3
Nottoway,51135000102,3578,81.3,23.2,42.4,26.2,26.8,19.3,12.7,35.9,13.6,14.1
Nottoway,51135000200,2527,82.5,22.0,35.0,12.7,11.1,10.6,7.6,32.4,7.2,7.1
Nottoway,51135000300,7328,78.7,21.1,38.1,22.3,21.0,17.7,12.4,35.3,11.8,12.5
Orange,51137110104,3432,79.6,24.5,33.5,11.7,9.4,9.6,8.6,33.9,6.7,6.1
Orange,51137110105,4815,80.3,24.7,38.4,16.2,14.7,12.4,10.0,34.9,8.7,8.3
Orange,51137110106,4181,79.5,24.3,32.4,11.0,8.7,9.5,8.0,34.1,6.5,6.0
Orange,51137110107,4863,83.8,21.3,30.0,6.6,4.9,5.9,5.7,29.9,4.3,3.8
Orange,51137110108,6881,80.4,22.9,30.4,10.6,8.4,9.5,7.8,33.2,6.3,6.1
Orange,51137110200,5422,81.3,23.9,37.4,15.4,13.9,12.1,9.6,34.7,8.5,8.2
Orange,51137110301,3400,80.2,23.7,35.0,14.9,12.8,12.2,9.5,35.0,8.3,8.0
Orange,51137110302,3260,81.8,23.9,34.8,12.3,11.0,9.7,7.9,32.0,7.0,6.8
Page,51139030100,2560,79.4,25.0,36.5,12.3,10.4,9.4,9.0,33.4,6.9,6.1
Page,51139030200,4141,81.0,23.3,36.0,11.4,9.6,8.9,8.2,32.5,6.5,5.8
Page,51139030300,4963,79.7,24.5,35.1,11.4,9.5,8.9,8.2,33.0,6.5,5.8
Page,51139030401,2166,78.0,25.6,36.8,13.5,11.4,10.3,9.6,34.8,7.4,6.5
Page,51139030402,3993,78.4,26.2,39.0,15.3,13.6,11.2,10.4,34.8,8.2,7.3
Page,51139030500,5886,78.4,26.5,39.4,15.9,14.5,11.6,10.5,34.7,8.5,7.7
Patrick,51141030101,2459,81.4,23.6,38.8,13.0,11.7,9.4,9.2,31.6,7.2,6.5
Patrick,51141030102,2288,80.3,24.6,39.5,15.9,15.1,11.4,9.7,32.9,8.7,8.1
Patrick,51141030201,2881,79.3,24.4,38.4,14.9,13.3,10.9,10.1,33.5,8.1,7.4
Patrick,51141030202,3047,80.6,24.0,39.1,13.9,12.6,10.0,9.6,32.4,7.6,6.8
Patrick,51141030301,3048,81.4,23.0,39.0,13.2,11.8,9.8,9.0,32.6,7.4,6.8
Patrick,51141030302,3885,80.1,24.6,38.3,15.3,14.5,11.3,9.5,32.8,8.4,8.0
Petersburg,51730810100,2501,82.1,24.1,54.7,55.5,63.7,39.3,18.7,42.2,29.1,33.9
Petersburg,51730810300,2712,81.6,21.5,38.9,26.7,26.2,21.3,11.8,38.3,14.2,15.5
Petersburg,51730810400,1688,80.2,22.1,41.0,33.0,32.5,25.8,13.2,42.6,17.4,18.5
Petersburg,51730810500,4019,84.1,20.9,44.0,34.7,37.3,26.5,11.9,39.8,17.8,20.7
Petersburg,51730810600,1739,84.0,21.3,50.0,44.7,49.4,32.3,15.8,41.4,22.7,25.9
Petersburg,51730810700,1961,85.2,21.0,52.3,44.2,50.6,30.2,14.5,38.8,22.3,25.7
Petersburg,51730810900,3342,83.5,19.4,38.1,23.0,21.2,18.6,10.3,38.3,11.8,12.7
Petersburg,51730811000,4447,82.5,20.4,35.3,19.6,17.2,16.7,9.5,38.1,10.4,10.9
Petersburg,51730811100,3274,82.7,19.2,33.6,18.0,15.0,15.8,8.8,38.6,9.7,10.1
Petersburg,51730811200,4749,80.9,21.4,37.4,24.3,22.6,19.8,12.1,38.7,12.8,13.6
Petersburg,51730811300,3026,80.9,22.5,39.1,27.1,27.2,21.3,11.6,38.8,14.5,15.7
Pittsylvania,51143010100,3911,81.6,23.8,44.1,22.1,22.0,14.9,11.4,34.5,11.2,10.8
Pittsylvania,51143010200,4117,81.3,24.6,45.3,23.8,24.3,16.0,11.8,34.9,11.9,11.8
Pittsylvania,51143010301,1225,81.8,24.2,45.1,23.0,23.2,15.1,11.5,34.2,11.3,11.0
Pittsylvania,51143010302,2658,81.9,24.9,47.5,25.3,27.0,16.3,12.1,33.8,12.5,12.5
Pittsylvania,51143010400,3784,81.3,24.3,43.5,22.5,22.7,15.3,11.2,34.2,11.4,11.3
Pittsylvania,51143010500,5238,79.9,21.7,40.9,22.5,21.6,16.4,12.4,34.8,11.5,11.7
Pittsylvania,51143010600,2908,82.8,22.9,43.8,21.3,21.1,14.4,10.7,34.4,10.8,10.4
Pittsylvania,51143010700,1647,83.2,21.7,44.8,24.8,24.5,16.9,12.0,35.0,12.1,12.1
Pittsylvania,51143010801,2396,81.8,21.9,37.4,18.5,16.5,14.5,9.5,35.2,9.6,9.7
Pittsylvania,51143010803,2920,80.1,24.4,36.8,15.7,14.4,11.9,8.9,33.4,8.6,8.3
Pittsylvania,51143010804,3008,81.3,23.5,36.4,14.2,12.4,11.1,8.1,33.2,7.8,7.6
Pittsylvania,51143010900,2686,81.1,23.5,36.2,13.7,11.9,10.3,8.6,32.3,7.4,7.0
Pittsylvania,51143011001,4360,80.8,23.6,37.6,16.1,14.4,12.0,9.6,33.4,8.5,8.1
Pittsylvania,51143011002,4504,80.4,23.8,36.1,14.5,12.6,11.1,8.7,33.4,8.0,7.5
Pittsylvania,51143011100,2818,81.8,21.8,35.1,14.1,11.8,11.4,8.2,33.5,7.7,7.6
Pittsylvania,51143011200,2329,81.0,24.5,39.6,16.7,16.1,12.0,9.2,32.8,8.9,8.7
Pittsylvania,51143011301,3858,80.8,23.3,32.7,13.2,11.4,11.1,7.7,32.9,7.5,7.6
Pittsylvania,51143011302,2541,80.6,23.5,34.3,12.5,10.4,9.8,8.1,32.8,7.1,6.5
Pittsylvania,51143011400,3593,82.1,22.2,36.9,16.3,14.7,12.8,8.4,33.8,8.8,8.9
Poquoson,51735340100,3876,81.4,21.6,24.7,5.4,3.8,5.1,4.6,29.6,3.8,3.3
Poquoson,51735340200,5299,80.3,23.5,29.2,8.1,6.3,7.0,6.2,31.5,5.1,4.7
Poquoson,51735340300,3285,77.5,25.4,29.8,10.6,8.9,9.1,7.5,33.3,6.4,6.1
Portsmouth,51740210200,2119,77.7,24.1,30.6,14.7,12.9,12.8,8.3,35.0,8.7,9.1
Portsmouth,51740210300,2308,78.6,25.4,41.3,26.8,27.5,19.9,12.7,37.7,14.2,15.0
Portsmouth,51740210400,1432,80.3,22.5,32.0,13.0,10.8,11.0,8.1,34.0,7.4,7.4
Portsmouth,51740210500,1717,81.2,24.4,44.2,41.8,45.7,31.9,13.1,42.9,22.5,25.8
Portsmouth,51740210600,1555,78.1,24.7,31.0,13.9,11.9,12.0,8.0,35.5,8.1,8.2
Portsmouth,51740210900,4073,77.5,23.2,33.8,18.5,16.7,14.9,10.2,36.7,10.6,10.6
Portsmouth,51740211100,1933,83.4,20.8,40.5,31.3,32.2,24.9,11.6,39.8,16.0,18.7
Portsmouth,51740211400,1860,82.9,23.0,45.9,37.8,40.7,28.6,13.1,41.4,19.4,22.2
Portsmouth,51740211500,1953,78.3,25.1,42.9,31.6,32.4,23.6,14.0,40.5,16.3,17.4
Portsmouth,51740211600,4015,77.8,24.9,33.7,15.4,13.3,12.8,9.4,35.7,8.9,8.7
Portsmouth,51740211700,3109,81.8,20.2,39.4,28.9,27.7,23.2,11.8,40.5,14.7,16.4
Portsmouth,51740211800,3483,82.3,23.2,51.0,50.5,57.5,36.4,16.2,41.3,26.3,31.5
Portsmouth,51740211900,1632,81.9,20.6,38.9,28.4,27.1,23.7,11.0,40.8,15.0,17.0
Portsmouth,51740212000,2146,81.3,21.5,44.5,39.7,41.1,30.1,15.1,42.4,20.2,22.7
Portsmouth,51740212100,1285,84.4,22.1,53.8,50.1,56.7,34.4,17.0,41.4,25.2,28.7
Portsmouth,51740212300,4895,77.5,24.6,39.5,29.5,29.1,23.3,13.2,40.6,15.5,16.8
Portsmouth,51740212400,3925,77.7,25.4,41.0,33.1,33.7,25.9,13.4,41.8,17.6,19.3
Portsmouth,51740212500,2150,78.6,23.2,35.0,19.4,17.2,16.2,10.5,37.2,10.5,11.1
Portsmouth,51740212600,1747,78.8,21.4,30.3,17.6,15.3,15.6,9.2,37.3,9.7,10.5
Portsmouth,51740212701,5258,83.1,17.4,36.2,21.2,18.4,17.9,9.7,38.7,11.1,12.1
Portsmouth,51740212702,3238,84.6,17.3,35.9,21.0,18.6,17.6,8.9,38.3,10.8,12.0
Portsmouth,51740212801,4709,79.0,24.2,38.9,26.2,25.8,20.8,11.8,39.3,13.9,15.0
Portsmouth,51740212802,2815,80.6,23.0,36.9,15.0,13.6,11.7,9.0,33.9,8.3,8.2
Portsmouth,51740212900,5246,77.5,24.8,30.5,10.7,8.3,9.7,7.6,34.9,6.7,6.3
Portsmouth,51740213001,6440,80.3,21.5,30.0,11.5,9.0,10.4,7.3,34.6,6.9,6.8
Portsmouth,51740213002,4303,81.1,21.8,28.3,8.4,6.4,7.8,6.1,32.1,5.3,5.2
Portsmouth,51740213101,5044,78.7,24.5,42.7,36.6,37.8,28.1,14.4,42.3,19.3,21.3
Portsmouth,51740213103,6719,79.7,23.6,36.8,23.0,22.3,18.9,10.2,37.8,12.6,13.9
Portsmouth,51740213104,3976,81.4,19.7,28.5,16.0,12.8,15.4,7.5,37.9,9.0,10.0
Portsmouth,51740213200,2206,77.3,23.1,37.5,23.8,21.6,18.5,12.1,40.5,12.9,12.7
Portsmouth,51740980100,624,64.8,24.8,34.6,22.6,15.4,15.3,14.5,47.5,15.4,9.4
Powhatan,51145500101,6783,82.2,21.5,29.2,7.2,5.5,6.1,5.7,29.2,4.5,4.0
Powhatan,51145500102,5856,79.3,23.5,29.9,9.2,7.2,8.1,6.6,31.8,5.6,5.3
Powhatan,51145500201,6114,80.2,23.4,30.7,10.1,8.3,8.6,6.8,31.2,6.1,5.8
Powhatan,51145500202,4242,80.3,22.7,28.1,7.7,5.9,7.0,5.9,30.5,4.9,4.6
Powhatan,51145500300,1469,75.1,18.3,36.9,25.0,21.9,20.9,15.6,37.1,12.7,14.1
Powhatan,51145500400,5869,78.9,23.5,31.2,11.5,9.3,9.7,7.7,33.5,6.7,6.2
Prince Edward,51147930101,3231,79.8,25.5,41.0,26.9,26.5,19.7,10.7,39.5,15.2,14.4
Prince Edward,51147930102,3391,80.4,23.9,37.7,18.4,16.9,14.3,10.0,35.4,9.9,9.7
Prince Edward,51147930202,3275,81.4,24.1,41.6,23.8,24.8,17.3,10.5,35.1,12.3,12.9
Prince Edward,51147930204,5264,76.2,24.1,36.2,22.0,18.0,17.1,12.5,41.5,13.7,11.0
Prince Edward,51147930301,3187,81.2,23.7,38.3,19.8,19.0,15.8,9.5,35.4,10.6,11.2
Prince Edward,51147930302,3501,78.7,22.4,35.6,17.3,14.5,13.8,8.6,37.7,11.1,9.5
Prince George,51149850100,4842,72.2,19.5,36.2,28.6,25.7,23.8,17.3,38.7,15.0,16.4
Prince George,51149850200,9994,68.1,22.7,26.2,15.2,9.6,13.4,11.8,43.4,10.4,7.5
Prince George,51149850301,7052,80.7,22.7,34.4,19.6,18.6,16.4,9.4,34.7,10.8,11.8
Prince George,51149850302,4571,81.3,22.1,30.9,11.8,9.7,10.4,7.1,32.7,6.9,6.9
Prince George,51149850400,5305,80.8,22.7,31.4,11.3,9.3,9.7,7.3,32.2,6.7,6.5
Prince George,51149850501,6086,80.0,23.6,33.2,12.9,10.7,10.7,8.1,33.4,7.4,7.1
